administrator
['Jul 26, 2022 @ 15:03:42.147', '10.100.10.222', 'administrator', '4625', 'An account failed to log on.', 'TASI-BACKUP']
['Jul 26, 2022 @ 07:25:35.130', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:32.887', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:30.644', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:28.345', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:26.020', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:23.769', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:21.563', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:19.312', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:17.002', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:14.701', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:12.462', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:10.162', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:07.872', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:05.666', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:03.379', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:25:01.080', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:58.755', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:56.505', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:54.261', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:51.957', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:49.704', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:47.450', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:45.208', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:42.932', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:40.626', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:38.392', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:36.045', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:33.809', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:31.492', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:29.164', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:26.950', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:24.681', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:22.432', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:20.203', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:18.034', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:15.840', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:13.571', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:11.255', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:08.979', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:06.760', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:04.445', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:24:02.134', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:59.846', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:57.615', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:55.375', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:53.134', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:50.896', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:48.597', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:46.368', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:44.053', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:41.804', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:39.536', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:37.303', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:35.021', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:32.782', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:30.521', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:28.296', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:26.048', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:23.717', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:21.398', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:19.145', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:16.898', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:14.587', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:12.334', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:10.143', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:07.847', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:05.538', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:03.294', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:23:00.992', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:58.752', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:56.505', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:54.198', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:51.960', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:49.770', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:47.584', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:45.343', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:43.084', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:40.790', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:38.557', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:36.308', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:34.058', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:31.809', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:29.564', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:27.309', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:25.073', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:22.774', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:20.512', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:18.235', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:15.995', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:13.706', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:11.391', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:09.091', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:06.855', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:04.596', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:02.338', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:22:00.057', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:57.812', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:55.575', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:53.260', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:50.961', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:48.740', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:46.482', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:44.177', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:41.866', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:39.556', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:37.252', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:34.949', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:32.709', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:30.419', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:28.117', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:25.874', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:23.575', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:21.267', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:18.942', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:16.710', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:14.454', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:12.207', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:08.209', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:07.140', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:04.915', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:02.665', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:21:00.424', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:58.158', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:55.915', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:53.603', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:51.306', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:48.889', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:46.641', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:44.341', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:42.053', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:39.758', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:37.484', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:35.165', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:32.924', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:30.624', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:28.355', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:26.168', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:23.920', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:21.695', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:19.409', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:17.095', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:14.770', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:12.529', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:10.282', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:07.961', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:05.665', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:03.428', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:20:01.181', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:58.887', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:56.660', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:54.479', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:52.135', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:49.883', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:47.585', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:45.333', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:43.107', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:40.879', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:38.571', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:36.326', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:34.030', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:31.719', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:29.405', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:27.107', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:24.799', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:22.499', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:20.203', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:17.968', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:15.663', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:13.427', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:11.127', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:08.880', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:06.608', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:04.363', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:19:02.092', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:18:59.908', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:18:57.665', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:18:55.448', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:18:53.206', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:18:50.965', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:18:48.758', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
['Jul 26, 2022 @ 07:18:46.452', '128.171.103.65', 'ginger', '4625', 'An account failed to log on.', 'DCON3']
